id,A,B,C,D,E,F,G,H,I,J,K,L,M,N,O
170,dd, sssssss,dddddd, ss-ssss,d, sssss-sssssss, sssss-sssssss, sss-ss-ssssss, sssss, ssss,d,dddd,dd, ssssss-ssssss, <=dds
171,dd, sssss-sss,dddddd, ss-ssss,d, sssssss-sss-ssssss, ssssssssss-ssss, sssssss, sssss, ssss,d,d,dd, ssssss-ssssss, <=dds
172,dd, sssssss,ddddd, ssss-sssssss,dd, sssssss-sss-ssssss, sssss, sssssss, sssss, ssss,d,dddd,dd, ssssss-ssssss, >dds
173,dd, sssssss,dddddd, sssssssss,dd, sssss-sssssss, sssss-ssssss, sss-ss-ssssss, sssss, ssss,d,d,dd, ssssss-ssssss, <=dds
174,dd, sssss-sss,dddddd, sssssssss,dd, sssssss-sss-ssssss, ssss-sssssssss, sssssss, sssss, ssss,d,d,dd, ssssss-ssssss, >dds
175,dd, sssssss,dddddd, ss-ssss,d, sssssss-ssssss-ssssss, sssss, sssssssss, sssss, ssssss,d,d,dd, ssssss-ssssss, <=dds
176,dd, sssssss,dddddd, ss-ssss,d, sssss-sssssss, sssss-ssssss, sss-sssss, sssss, ssss,d,d,dd, ssssss-ssssss, <=dds
177,dd, sssssss,dddddd, ss-ssss,d, sssss-sssssss, ssssssss-ssssssss, sss-ss-ssssss, sssss, ssss,d,d,dd, ssssss-ssssss, <=dds
178,dd, sssssss,dddddd, ss-ssss,d, sssss-sssssss, sssss-sssssss, sss-sssss, sssss, ssss,d,d,dd, ssssss-ssssss, <=dds
179,dd, sssssss,ddddd, sssssssss,dd, sssssss-sss-ssssss, ssss-sssssssss, sssssss, sssss, ssss,d,d,dd, ssssss-ssssss, <=dds
180,dd, sssss-sss,dddddd, ssss-sssssss,dd, sssssss-sss-ssssss, ssss-ssssssssss, sssssss, sssss, ssss,d,d,dd, ssssss-ssssss, >dds
181,dd, sssssss,dddddd, ssss-sssssss,dd, ssssssss, sss-ssssssss, sss-ss-ssssss, sssss, ssssss,d,d,dd, ssssss-ssssss, <=dds
182,dd, sssssss,dddddd, ssss-sssssss,dd, sssss-sssssss, sssss-ssssss, sss-ss-ssssss, sssss, ssss,d,d,dd, ssssss-ssssss, <=dds
183,dd, sssssss,dddddd, dss-dss,d, sssssss-sss-ssssss, sssssss-ss-ssssss, sssssss, sssss, ssss,d,d,dd, ssssss, >dds
184,dd, sssssss-sss,ddddd, ssss-sssssss,dd, sssssss-sss-ssssss, sss-ssssssss, sssssss, sssss, ssss,d,d,dd, ssssss-ssssss, >dds
185,dd, sssssss,dddddd, ss-ssss,d, sssssss-sss-ssssss, sss-ssssssss, sssssss, sssss, ssss,d,d,dd, ssssss-ssssss, <=dds
186,dd, ssss-sss-sss-sss,dddddd, sssssssss,dd, ssssssss, ssss-ssssssssss, sss-ss-ssssss, sssss, ssssss,d,d,dd, ssssss-ssssss, <=dds
187,dd, ?,dddddd, sssssssss,dd, ssssssss, ?, sss-ss-ssssss, sssss, ssssss,d,d,dd, ssssss-ssssss, <=dds
188,dd, sssssss,ddddd, sssssss,dd, sssssss-sss-ssssss, ssss-sssssssss, ssss, sssss, ssssss,d,d,dd, ssssss-ssssss, <=dds
189,dd, sssss-sss,dddddd, sssssssss,dd, sssssss-sss-ssssss, ssss-sssssssss, sssssss, sssss, ssss,d,d,d, ssssss-ssssss, >dds
190,dd, sssssss,dddddd, ssss-sssssss,dd, ssssssss, sssssss-ss-ssssss, sss-ss-ssssss, sssss, ssssss,d,d,dd, ssssss-ssssss, <=dds
191,dd, sssssss,dddddd, ssss-sssssss,dd, sssssss-sss-ssssss, sssssss-ss-ssssss, sssssss, sssss, ssss,d,d,dd, ssssss-ssssss, <=dds
192,dd, sssss-sss,dddddd, sssssssss,dd, sssssss-sss-ssssss, sssss-ssssss, sssssss, sssss, ssss,d,d,dd, ssssss-ssssss, <=dds
193,dd, sssssss,dddddd, ssss-sssssss,dd, sssssss-sss-ssssss, ssss-sssssss, sssssss, sssss, ssss,d,d,dd, ssssss-ssssss, <=dds
194,dd, sssssss-sss,dddddd, sssssssss,dd, sssssss-sss-ssssss, ssss-sssssss, sssssss, sssss, ssss,d,d,dd, ssssss-ssssss, <=dds
195,dd, sssssss,dddddd, dss-dss,d, sssssss-sss-ssssss, sssssssss-ssssss, sssss-ssssssss, sssss, ssss,d,d,dd, ssssss, <=dds
196,dd, sssssss,ddddd, ssss-sssssss,dd, ssssssss, sssss-ssssss, sss-ss-ssssss, sssss, ssss,d,d,dd, ssssss-ssssss, <=dds
197,dd, sssssss-sss,ddddd, sssssss,dd, sssss-sssssss, ssss-ssssssssss, sss-ss-ssssss, sssss, ssssss,ddddd,d,dd, ssssss-ssssss, >dds
198,dd, sssssss,dddddd, sssssss,dd, sssssss-sss-ssssss, ssss-sssssssss, sssss-ssssssss, sssss, ssss,dddd,d,dd, ssssss-ssssss, >dds
199,dd, ssss-sss-sss-sss,ddddd, ss-ssss,d, sssss-sssssss, sssss, sss-ss-ssssss, sssss, ssss,d,d,dd, ssssss-ssssss, <=dds
200,dd, sssssss,dddddd, sssssss,dd, sssss-sssssss, ssss-sssssssss, sss-ss-ssssss, sssss, ssssss,d,dddd,dd, ssssss-ssssss, <=dds
201,dd, ?,dddddd, ss-ssss,d, sssss-sssssss, ?, sss-sssss, sssss, ssss,d,d,dd, sssss, <=dds
202,dd, sssssss,dddddd, sssssssss,dd, sssssss-sss-ssssss, ssss-ssssssssss, sssssss, sssss, ssss,d,d,dd, ssssss-ssssss, >dds
203,dd, sssss-sss,dddddd, ssss-sssssss,dd, sssss-sssssss, ssss-sssssssss, sss-ss-ssssss, sssss, ssssss,d,dddd,dd, ssssss-ssssss, <=dds
204,dd, sssss-sss,ddddd, ss-ssss,d, ssssssss, sss-ssssssss, sssssssss, sssss, ssssss,d,d,dd, ssssss-ssssss, <=dds
205,dd, sssssss,dddddd, ddss,d, sssss-sssssss, sssss, sss-sssss, sssss, ssssss,d,d,dd, ssssss-ssssss, <=dds
206,dd, sssssss,dddddd, sssssssss,dd, sssssss-sss-ssssss, sssss-sssssss, sssssss, sssss, ssss,dddd,d,dd, ssssss-ssssss, >dds
207,dd, sssssss,ddddd, ss-ssss,d, ssssssss, sssss-ssssss, sss-ss-ssssss, sssss, ssss,d,d,dd, ssssss-ssssss, <=dds
208,dd, ssss-sss-sss,dddddd, ss-ssss,d, sssssss-sss-ssssss, sssss, ssss, sssss, ssssss,ddddd,d,dd, ssssss-ssssss, >dds
209,dd, sssssss,ddddd, ddss,d, sssss-sssssss, sssss, sss-sssss, sssss, ssssss,d,d,dd, ssssss-ssssss, <=dds
210,dd, sssss-sss,dddddd, ss-ssss,d, sssssss-sss-ssssss, sssssssss-ssssss, sssssss, sssss, ssss,d,d,dd, ssssss-ssssss, <=dds
211,dd, sssssss,dddddd, ss-ssss,d, sssssss-sss-ssssss, sssss-ssssss, sssssss, sssss, ssss,d,d,dd, ssssss-ssssss, >dds
212,dd, sssssss,dddddd, ssss-sssssss,dd, sssss-sssssss, sssss, sss-ss-ssssss, ssss-ssssss-ssssss, ssssss,d,d,dd, ssssss-ssssss, <=dds
213,dd, sssssss,ddddd, ss-ssss,d, sssssss-sss-ssssss, sssss-ssssss, sssssss, sssss-sss-ssssssss, ssss,d,d,dd, ssssss-ssssss, <=dds
214,dd, ssss-sss-sss,dddddd, dss-dss,d, sssssss-sss-ssssss, sssssss-ss-ssssss, sssssss, sssss, ssss,d,d,dd, ssssss-ssssss, >dds
215,dd, sssssss,dddddd, sssssssss,dd, sssss-sssssss, ssss-ssssssssss, sss-ss-ssssss, sssss, ssss,d,d,dd, ssssss-ssssss, >dds
216,dd, sssssss,dddddd, sssss-ssss,dd, ssssssss, sssss, sss-ss-ssssss, sssss, ssssss,d,d,dd, ssssss-ssssss, <=dds
217,dd, sssssss,dddddd, sssssssss,dd, sssssss-sss-ssssss, sssss, sssssss, sssss, ssss,d,d,dd, ssssss, <=dds
218,dd, sssssss,dddddd, sssssssss,dd, sssssss-sss-ssssss, ssss-sssssssss, sssssss, sssss, ssss,d,d,dd, ssssss-ssssss, <=dds
219,dd, sssssss,dddddd, ddss,d, sssss-sssssss, sssss-ssssss, sss-ss-ssssss, sssss, ssss,d,d,dd, ssssss-ssssss, <=dds
220,dd, sssssss,dddddd, ssss-sssssss,dd, sssssss-sss-ssssss, ssssssss-ssssssss, sssssss, sssss, ssss,d,d,dd, ssssss-ssssss, <=dds
221,dd, ?,dddddd, dss-dss,d, ssssssss, ?, sss-ss-ssssss, sssss, ssss,d,d,dd, ssssss-ssssss, <=dds
222,dd, sssssss,ddddd, ss-ssss,d, sssss-sssssss, sssss-sssssss, sss-ss-ssssss, sssss, ssss,d,dddd,dd, ssssss-ssssss, <=dds
223,dd, sssssss,dddddd, ss-ssss,d, sssssss-sss-ssssss, sss-ssssssss, sssssss, sssss, ssss,d,d,dd, ssssss-ssssss, <=dds
224,dd, sssss-sss,dddddd, sssssssss,d, sssss-sssssss, sssssss-ss-ssssss, sss-ss-ssssss, sssss, ssssss,d,d,dd, ssssss-ssssss, <=dds
225,dd, sssssss,dddddd, ss-ssss,d, sssss-sssssss, sssss, sss-sssss, sssss, ssssss,d,d,dd, ssssss-ssssss, <=dds
226,dd, ?,ddddd, ddss,d, ssssssss, ?, sss-ss-ssssss, ssss-ssssss-ssssss, ssssss,d,d,dd, ssssss-ssssss, <=dds
227,dd, ssss-sss-sss-sss,dddddd, ss-ssss,d, sssssss-sss-ssssss, sssssss-sssssss, sssssss, sssss, ssss,dddd,d,dd, ssssss-ssssss, <=dds
228,dd, sssssss,dddddd, sssss-sss,dd, sssssss, sss-ssssssss, sss-ss-ssssss, sssss, ssssss,d,d,dd, ssssssss, <=dds
229,dd, sssssss,dddddd, ss-ssss,d, ssssssss, sss-ssssssss, sss-ss-ssssss, sssss, ssssss,d,d,dd, ssssss-ssssss, <=dds
230,dd, sssssss,dddddd, ddss,d, sssssssss, sssssssss-ssssss, sss-ss-ssssss, sssss, ssss,dddd,d,dd, ssssss-ssssss, <=dds
231,dd, sssssss,dddddd, ss-ssss,d, ssssssss, sssss, sssssssss, sssss, ssssss,d,d,dd, ssssss-ssssss, <=dds
232,dd, sssssss,dddddd, ssss-sssssss,dd, sssss-sssssss, sss-ssssssss, sss-ss-ssssss, sssss, ssss,d,d,dd, ssssss-ssssss, <=dds
233,dd, sssssss,dddddd, ssss-sssssss,dd, ssssssss, sssss-ssssss, sssss-ssssssss, sssss, ssssss,d,d,dd, ssssss-ssssss, <=dds
234,dd, sssssss,ddddd, ssss-ssssss,dd, sssss-sssssss, ssss-sssssssss, sss-ss-ssssss, sssss, ssss,d,d,dd, ssssss-ssssss, >dds
235,dd, sssss-sss,dddddd, ss-ssss,d, sssssss-sss-ssssss, sssss-sssssss, sssssss, sssss, ssss,d,d,dd, ssssss-ssssss, <=dds
236,dd, sssss-sss,dddddd, ssss-sssssss,dd, sssss-sssssss, sss-ssssssss, sss-ss-ssssss, sssss, ssssss,d,d,dd, ssssss-ssssss, <=dds
237,dd, sssssss,dddddd, sssssssss,dd, sssssss-sss-ssssss, ssss-ssssssssss, sssssss, sssss, ssss,d,d,dd, ssss, >dds
238,dd, sssss-sss,dddddd, sssssss,dd, sssssss-sss-ssssss, ssss-ssssssssss, sssssss, sssss, ssss,d,d,dd, ssssss-ssssss, >dds
239,dd, sssssss,dddddd, ss-ssss,d, sssss-sssssss, sssssssss-ssssss, sss-sssss, sssss, ssss,d,d,dd, ssssss-ssssss, <=dds
240,dd, sssssss,dddddd, sssssssss,dd, sssssss-sss-ssssss, ssss-sssssssss, sssssss, sssss, ssss,d,d,dd, ssssss-ssssss, >dds
241,dd, ssss-sss-sss-sss,dddddd, ss-ssss,d, sssssss-sss-ssssss, sssss-sssssss, ssss, sssss, ssssss,d,d,dd, ssssss-ssssss, <=dds
242,dd, sssss-sss,dddddd, sssss-ssss,dd, sssssss-sss-ssssss, ssssssssss-ssss, sssssss, sssss, ssss,d,d,dd, ssssss-ssssss, <=dds
243,dd, ?,dddddd, ssss-sssssss,dd, sssss-sssssss, ?, sss-sssss, sssss, ssss,d,d,dd, ssssss-ssssss, <=dds
244,dd, sssssss,dddddd, ssss-sssssss,dd, ssssssss, sssss-ssssss, sss-ss-ssssss, sssss, ssss,d,dddd,dd, ssssss-ssssss, <=dds
245,dd, sssssss,dddddd, ss-ssss,d, sssssss-sss-ssssss, sss-ssssssss, sssssss, sssss, ssss,d,d,dd, ?, <=dds
246,dd, sssssss,dddddd, ss-ssss,d, sssssss-sss-ssssss, sss-ssssssss, sssssss, sssss, ssss,d,d,dd, ssssss-ssssss, >dds
247,dd, sssssss,dddddd, ss-ssss,d, sssss-sssssss, sssss-sssssss, sss-ss-ssssss, sssss, ssssss,d,d,dd, ssssss-ssssss, <=dds
248,dd, sssssss,dddddd, sssss-ssss,dd, sssssss-sss-ssssss, ssss-sssssss, sssssss, sssss, ssss,d,dddd,dd, ssssss-ssssss, >dds
249,dd, sssssss,dddddd, ss-ssss,d, sssssss-sss-ssssss, sss-ssssssss, sssssss, sssss, ssss,d,d,dd, ?, <=dds
250,dd, sssssss,dddddd, ssss-ssssss,dd, sssssss-sss-ssssss, ssss-sssssssss, ssss, sssss, ssssss,d,d,dd, ssssss-ssssss, >dds
251,dd, sssssss,dddddd, sssssssss,dd, sssssss-sss-ssssss, sss-ssssssss, ssss, sssss, ssssss,d,d,dd, ssssss-ssssss, <=dds
252,dd, sssss-sss,dddddd, ddss,d, sssssss, sssss-sssssss, sssssssss, sssss, ssssss,d,d,dd, ssssss-ssssss, <=dds
253,dd, sssss-sss,ddddd, ssss-sssssss,dd, sssss-sssssss, sss-ssssssss, sss-sssss, sssss, ssss,d,d,dd, ssssss-ssssss, <=dds
254,dd, sssssss,dddddd, ssss-sssssss,dd, sssss-sssssss, sssssssss-ssssss, sss-ss-ssssss, sssss, ssss,d,d,dd, ssssss-ssssss, <=dds
255,dd, ssss-sss-sss-sss,dddddd, ss-ssss,d, sssssss-sss-ssssss, sssssss-sssssss, sssssss, sssss-sss-ssssssss, ssss,d,d,dd, ssssssss, >dds
256,dd, sssssss,dddddd, ss-ssss,d, sssss-sssssss, sssss-sssssss, sss-sssss, sssss, ssssss,d,d,dd, ssssss-ssssss, <=dds
257,dd, sssssss,dddddd, ss-ssss,d, sssssssss, sssss-sssssss, sss-ss-ssssss, sssss, ssssss,d,d,dd, ssssss-ssssss, <=dds
258,dd, sssssss,dddddd, sssss-sss,dd, sssssss, ssss-ssssssssss, sss-ss-ssssss, sssss, ssssss,d,d,dd, ssssss-ssssss, <=dds
259,dd, sssssss,dddddd, dss-dss,d, ssssssss, sssss-ssssss, sss-ss-ssssss, sssss, ssss,d,d,dd, ssssss-ssssss, <=dds
260,dd, sssssss,dddddd, sssssssss,dd, ssssssss, ssss-sssssssss, sss-sssss, sssss, ssssss,d,d,dd, ssssss-ssssss, <=dds
261,dd, sssssss,ddddd, ss-ssss,d, sssssss-sss-ssssss, sssss, sssssss, sssss, ssss,d,d,dd, ssssss-ssssss, <=dds
262,dd, sssssss,dddddd, ddss,d, sssss-sssssss, sssss-sssssss, sss-sssss, sssss, ssss,d,d,dd, ssssss-ssssss, <=dds
263,dd, sssssss,dddddd, ssss-sssssss,dd, sssssss-sss-ssssss, sssss, sssssss, sssss, ssss,dddd,d,dd, ssssss-ssssss, <=dds
264,dd, sssssss,dddddd, ddss,d, sssssss-sss-ssssss, sssss-ssssss, sssssss, sssss, ssss,d,d,dd, ssssss-ssssss, <=dds
265,dd, ssss-sss-sss,dddddd, ssss-sssssss,dd, sssssss-sss-ssssss, ssss-ssssssssss, sssssss, sssss-sss-ssssssss, ssss,d,d,dd, ssssssss, >dds
266,dd, ?,dddddd, ssss-sssssss,dd, sssss-sssssss, ?, sss-sssss, sssss, ssss,d,d,dd, ssssss, <=dds
267,dd, sssssss,ddddd, ss-ssss,d, sssssss-sss-ssssss, ssss-ssssssssss, sssssss, sssss, ssss,d,d,dd, ssssss-ssssss, >dds
268,dd, sssssss,dddddd, sssssssss,dd, sssss-sssssss, ssss-sssssssss, sss-ss-ssssss, sssss, ssssss,d,d,dd, ssssss-ssssss, <=dds
269,dd, sssssss,dddddd, ss-ssss,d, sssssss-sss-ssssss, sssss-ssssss, ssss, sssss, ssssss,d,d,dd, ssssss-ssssss, >dds
270,dd, sssssss,ddddd, ss-ssss,d, sssssss-sss-ssssss, ssss-ssssssssss, sssssss, sssss, ssss,d,d,dd, ssssss-ssssss, >dds
271,dd, sssssss,dddddd, dss,d, sssss-sssssss, sssss-sssssss, sss-sssss, sssss, ssss,dddd,d,dd, ssssss-ssssss, <=dds
272,dd, ssss-sss-sss-sss,ddddd, sssssss,dd, sssssss-sss-ssssss, sssssss-sssssss, sssssss, sssss, ssss,dddd,d,dd, ssssss-ssssss, <=dds
273,dd, sssss-sss,dddddd, sssssss,dd, sssss-sssssss, ssss-sssssssss, sss-sssss, sssss, ssss,d,d,dd, ssssss-ssssss, <=dds
274,dd, sssssss,ddddd, ss-ssss,d, ssssssss, ssss-sssssssss, sss-sssss, sssss, ssssss,d,d,dd, ssssss-ssssss, <=dds
275,dd, sssssss,dddddd, ss-ssss,d, sssssss-sss-ssssss, ssssssss-ssssssss, sssssss, sssss, ssss,d,d,dd, ssssss-ssssss, <=dds
276,dd, sssssss,dddddd, ssss-sssssss,dd, sssssss-sss-ssssss, sssss-ssssss, sssssss, sssss, ssss,dddd,d,dd, ssssss-ssssss, >dds
277,dd, sssssss,dddddd, ssss-sssssss,dd, sssss-sssssss, ssss-ssssssssss, sss-ss-ssssss, sssss, ssssss,d,d,dd, ssssss-ssssss, <=dds
278,dd, sssssss,dddddd, ssss-sssssss,dd, sssss-sssssss, ssss-sssssss, sss-sssss, sssss, ssssss,d,d,dd, ssssss-ssssss, <=dds
279,dd, sssssss,dddddd, ssss-sssssss,dd, sssssss-sss-ssssss, sssssss-ss-ssssss, ssss, sssss, ssssss,dddd,d,dd, ssssss-ssssss, >dds
280,dd, sssssss,ddddd, sssssssss,dd, sssss-sssssss, ssss-sssssssss, sss-ss-ssssss, sssss, ssssss,d,d,dd, sssssss, <=dds
281,dd, sssss-sss,ddddd, ssss-sssssss,dd, sssssss-sss-ssssss, sssss-ssssss, sssssss, sssss, ssss,dddd,d,dd, ssssss-ssssss, >dds
282,dd, sssssss,dddddd, sssss-ssss,dd, ssssssss, sssss, sssssssss, sssss, ssssss,d,d,dd, ssssss-ssssss, <=dds
283,dd, sssssss,dddddd, sssssssss,dd, ssssssss, ssss-sssssssss, sss-ss-ssssss, sssss, ssssss,d,d,dd, ssssss-ssssss, <=dds
284,dd, sssssss,dddddd, ss-ssss,d, sssss-sssssss, ssssssss-ssssssss, sss-sssss, sssss, ssss,d,d,dd, ssssss-ssssss, <=dds
285,dd, sssssss-sss,dddddd, sssssss,dd, sssssss-sss-ssssss, sssss, sssssss, sssss, ssss,ddddd,d,dd, ssssss-ssssss, >dds
286,dd, sssssss,dddddd, ssss-ssssss,dd, sssssss-sss-ssssss, ssss-sssssssss, sssssss, sssss, ssss,d,d,dd, ssssss-ssssss, >dds
287,dd, sssssss,dddddd, ssss-sssssss,dd, ssssssss, sssss-sssssss, sss-ss-ssssss, sssss, ssss,d,d,dd, ssssss-ssssss, <=dds
288,dd, sssssss,dddddd, sssssssss,dd, sssss-sssssss, ssss-ssssssssss, sss-ss-ssssss, sssss, ssssss,d,d,dd, ssssss-ssssss, <=dds
289,dd, sssssss,dddddd, dss-dss,d, sssssss-sss-ssssss, sssss-ssssss, sssssss, sssss, ssss,d,d,dd, sssssss, <=dds
290,dd, sssssss,dddddd, sssssssss,dd, sssssss-sss-ssssss, ssss-sssssssss, sssssss, sssss, ssss,d,d,dd, ssssss-ssssss, <=dds
291,dd, sssssss,dddddd, ss-ssss,d, ssssssss, ssss-sssssssss, sss-ss-ssssss, sssss, ssssss,d,d,dd, ssssss-ssssss, <=dds
292,dd, sssss-sss,dddddd, sssssssss,dd, sssss-sssssss, ssssssssss-ssss, sss-ss-ssssss, sssss, ssss,d,d,dd, ssssss-ssssss, <=dds
293,dd, sssssss,dddddd, ssss-sssssss,dd, sssss-sssssss, sssss, sss-sssss, sssss, ssss,d,d,dd, ssssss-ssssss, <=dds
294,dd, sssssss,dddddd, sssssssss,dd, sssss-sssssss, ssss-sssssss, sssssssss, sssss, ssssss,d,d,dd, ssssss-ssssss, <=dds
295,dd, sssssss,dddddd, ss-ssss,d, sssssss-sss-ssssss, sssssssss-ssssss, sssssss, sssss, ssss,d,d,dd, ssssss-ssssss, <=dds
296,dd, ssss-sss-sss,ddddd, sssssssss,dd, ssssssss, sssss, sss-ss-ssssss, sssss, ssssss,d,d,dd, ssssss-ssssss, <=dds
297,dd, ?,dddddd, sssssss,dd, sssssss-sss-ssssss, ?, ssss, sssss-sss-ssssssss, ssssss,dddd,d,dd, ?, <=dds
298,dd, sssssss,dddddd, ss-ssss,d, sssss-sssssss, sssss-ssssss, sss-sssss, sssss, ssss,d,d,dd, ssssss-ssssss, <=dds
299,dd, sssssss,dddddd, ss-ssss,d, ssssssss, sssss, sss-ss-ssssss, sssss, ssss,d,d,dd, ssssss-ssssss, <=dds
300,dd, sssssss,dddddd, sssssssss,dd, sssssss-sss-ssssss, sss-ssssssss, sssssss, sssss, ssss,dddd,d,dd, ssssss-ssssss, >dds
301,dd, sssssss,dddddd, ssss-sssssss,dd, sssss-sssssss, sssss-sssssss, sss-ss-ssssss, sssss-sss-ssssssss, ssssss,d,d,dd, ssssss-ssssss, <=dds
302,dd, sssssss,dddddd, ss-ssss,d, sssssss-sss-ssssss, sssssssss-ssssss, sssssss, sssss, ssss,d,d,dd, ssssss-ssssss, >dds
303,dd, sssssss,dddddd, ss-ssss,d, sssssss-sss-ssssss, sssss, sssssss, sssss, ssss,dddd,d,dd, ssssss-ssssss, >dds
304,dd, sssssss,dddddd, ssss-sssssss,dd, sssssss-sss-ssssss, sss-ssssssss, ssss, sssss-sss-ssssssss, ssssss,d,d,dd, ssss, <=dds
305,dd, sssssss,dddddd, ss-ssss,d, ssssssss, sss-ssssssss, sss-ss-ssssss, sssss, ssssss,d,d,dd, ssssss-ssssss, <=dds
306,dd, sssssss,dddddd, sssss-ssss,dd, sssss-sssssss, ssss-sssssss, sss-ss-ssssss, sssss, ssss,d,d,dd, ssssss-ssssss, <=dds
307,dd, sssssss,ddddd, sssss-ssss,dd, sssss-sssssss, ssss-sssssssss, sss-ss-ssssss, sssss, ssssss,d,d,dd, ssssss-ssssss, <=dds
308,dd, sssssss,dddddd, sssss-ssss,dd, sssssss-sss-ssssss, sss-ssssssss, sssssss, sssss, ssss,d,d,dd, ssssss-ssssss, >dds
309,dd, ssss-sss-sss,ddddd, ssss-sssssss,dd, sssssss-sss-ssssss, sssssss-sssssss, sssssss, sssss, ssss,d,d,dd, ssssss-ssssss, >dds
310,dd, sssssss,ddddd, sssssssss,dd, sssss-sssssss, sssss, sss-ss-ssssss, sssss, ssss,d,d,dd, ssssss-ssssss, <=dds
311,dd, sssssss,dddddd, sssssss,dd, sssssss-sss-ssssss, ssss-ssssssssss, sssssss, sssss-sss-ssssssss, ssss,dddd,d,dd, ssssss, >dds
312,dd, ?,dddddd, ssss-sssssss,dd, sssss-sssssss, ?, sss-sssss, sssss, ssssss,d,d,dd, ssssss-ssssss, <=dds
313,dd, ssss-sss-sss-sss,dddddd, sssssssss,dd, ssssssss, ssss-sssssssss, sss-ss-ssssss, sssss, ssssss,d,d,dd, ssssss-ssssss, >dds
314,dd, sssssss,dddddd, ssss-sssssss,dd, sssss-sssssss, sssss, sss-sssss, sssss, ssss,d,d,dd, ssssss-ssssss, <=dds
315,dd, sssssss,dddddd, ssss-sssssss,dd, sssss-sssssss, sssssss-ss-ssssss, sss-ss-ssssss, sssss, ssss,d,d,dd, ssssss-ssssss, <=dds
316,dd, ssss-sss-sss-sss,dddddd, ssss-sssssss,dd, sssssss-sss-ssssss, sssss, sssssss, sssss, ssss,d,d,dd, ssssss-ssssss, <=dds
317,dd, sssssss,dddddd, dss-dss,d, sssssss-sss-ssssss, sssssss-ss-ssssss, sssss-ssssssss, sssss, ssssss,d,d,dd, ssssss, <=dds
318,dd, sssssss,dddddd, ssss-sssssss,dd, sssss-sssssss, ssss-sssssss, sss-ss-ssssss, sssss, ssssss,d,d,dd, ssssss-ssssss, <=dds
319,dd, sssssss,dddddd, ss-ssss,d, sssssss, sssss-sssssss, sss-ss-ssssss, sssss, ssssss,d,d,dd, ssssss-ssssss, <=dds
320,dd, ssss-sss-sss-sss,dddddd, ss-ssss,d, sssssss-sss-ssssss, ssss-ssssssssss, sssssss, sssss, ssss,d,d,dd, ssssss-ssssss, <=dds
321,dd, sssssss,ddddd, ssss-sssssss,dd, sssssss-sss-ssssss, sssss-ssssss, sssssss, sssss, ssss,d,dddd,dd, ssssss-ssssss, <=dds
322,dd, sssssss,dddddd, ss-ssss,d, ssssssss, sssssssss-ssssss, sss-ss-ssssss, sssss, ssss,d,d,dd, ssssss-ssssss, <=dds
323,dd, sssssss,dddddd, ddss,d, sssss-sssssss, ssss-ssssssssss, sss-ss-ssssss, sssss, ssssss,d,d,dd, ssssss-ssssss, <=dds
324,dd, ssss-sss-sss-sss,dddddd, sssssss,dd, sssssss-sss-ssssss, sssss-ssssss, sssssss, sssss, ssss,d,d,dd, ssssss-ssssss, <=dds
325,dd, ssss-sss-sss-sss,ddddd, ss-ssss,d, sssssss-sss-ssssss, sssssss-sssssss, sssssss, sssss, ssss,d,d,dd, ssssss-ssssss, <=dds
326,dd, ?,dddddd, sssss-sss,dd, sssss-sssssss, ?, sss-sssss, sssss, ssssss,d,d,dd, ssssss-ssssss, <=dds
327,dd, sssssss,dddddd, ssss-sssssss,dd, sssssss-sss-ssssss, ssss-sssssssss, ssss, sssss, ssssss,d,dddd,dd, ssssss-ssssss, >dds
328,dd, ssss-sss-sss-sss,dddddd, ss-ssss,d, sssssss-sss-ssssss, ssssssss-ssssssss, sssssss, sssss, ssss,d,d,dd, ssssss-ssssss, <=dds
329,dd, sssssss,dddddd, ss-ssss,d, sssss-sssssss, sssssssss-ssssss, sss-ss-ssssss, sssss, ssss,dddd,d,dd, ssssss-ssssss, <=dds
330,dd, sssssss,dddddd, ssss-sssssss,dd, sssss-sssssss, sssss-ssssss, sss-ss-ssssss, sssss, ssss,d,d,dd, ssssss-ssssss, <=dds
331,dd, sssssss,dddddd, sssssssss,dd, sssss-sssssss, sss-ssssssss, sss-ss-ssssss, sssss, ssss,d,d,dd, ssssss-ssssss, <=dds
332,dd, sssssss,dddddd, sssss-sss,dd, sssss-sssssss, sssss-sssssss, sss-ss-ssssss, sssss, ssss,d,d,dd, ssssss-ssssss, <=dds
333,dd, sssss-sss,ddddd, ddss,d, sssssss-sss-ssssss, sss-ssssssss, sssssss, sssss, ssss,d,d,dd, ssssss-ssssss, <=dds
334,dd, sssssss,dddddd, ss-ssss,d, sssssss-sss-ssssss, sssssssss-ssssss, sssssss, sssss, ssss,d,d,dd, ssssss-ssssss, <=dds
335,dd, sssssss,dddddd, dss-dss,d, sssss-sssssss, sssss-sssssss, sssss-ssssssss, sssss, ssss,d,d,dd, ssssss, <=dds
336,dd, sssssss,ddddd, ss-ssss,d, sssss-sssssss, sssss-ssssss, sssss-ssssssss, sssss, ssss,d,d,dd, ssssss-ssssss, <=dds
337,dd, sssssss,ddddd, sssssss,dd, sssss-sssssss, ssss-sssssssss, sss-ss-ssssss, sssss, ssss,d,d,dd, ssssss-ssssss, <=dds
338,dd, sssssss,dddddd, ss-ssss,d, sssss-sssssss, sssss, sssssssss, sssss, ssss,d,d,dd, sssss, <=dds
